fecha,prediction_timestamp,burst_event_timestamp,burst_timestamp,split,born_bad_group,born_bad_reason,Result_Label,realized_ticks_for_label,MFE_ticks,MAE_ticks,Trade_Duration,Entry_price,ExecutionSide,canonical_source_file,causal_row_flag,Delta1s,Delta2s,Delta3s,Delta5s,Delta10s,PeakPositiveDelta,PeakNegativeDelta,DeltaChange1s,DeltaChangeZScore,DeltaPercentile,BuySellRatio,TradesPerSecond,ContractsPerSecond,Velocity1s,Velocity3s,Velocity5s,Acceleration1s,Acceleration3s,TicksPerSecond,CumulativeDeltaWindow,OR_WidthTicks,Dist_OR_High_Ticks,Dist_OR_Low_Ticks,Dist_VWAP_Ticks,Dist_POC_Ticks,Dist_VAH_Ticks,Dist_VAL_Ticks,Dist_HVN_Ticks,Dist_LVN_Ticks,PreBurst_Acceptance_Dwell_Ratio_5s,PreBurst_Reclaim_Count_10s,PreBurst_Rotation_Index_10s,PreBurst_Local_Entropy_10s,PreBurst_Path_Efficiency_10s,PreBurst_Price_Per_Delta_3s,PreBurst_Price_Per_Volume_3s,PreBurst_Impulse_Survival_Seconds,PreBurst_Impulse_Decay_Slope_5s,Profile_Std_Ticks,Profile_Skewness,Profile_Excess_Kurtosis,Profile_Normalized_Entropy,Profile_Concentration,Profile_Effective_Nodes,Profile_Local_Maxima_Count,Profile_Position_Percentile,POC_Migration_Ticks,range,Body_AtEntry,Volume_AtEntry,Delta_AtEntry,Cumulative_Delta_AtEntry,Previous_Volume_AtEntry,Previous_Delta_AtEntry,Delta_Change_AtEntry,BreakOut_TICKS_PER_SEC_AtEntry,Score_AtEntry,Buy_Imbalance_Count_AtEntry,Sell_Imbalance_Count_AtEntry,Seconds_From_Open_AtEntry,Directional_OR_Extension_Ticks_AtEntry,Directional_VWAP_Distance_Ticks_AtEntry,Nearest_OR_Edge_Distance_Ticks_AtEntry,Body_OR_Ratio_AtEntry,Signed_Delta_Share_AtEntry,Signed_Previous_Delta_Share_AtEntry,Prior_Closed_ATR3_Ticks_AtEntry,Prior_Closed_ATR5_Ticks_AtEntry,PreEntry_Directional_Efficiency3_AtEntry,PreEntry_Directional_Delta_Share3_AtEntry,PreEntry_Range_Compression3_AtEntry,PreEntry_Volume_Climax_Ratio_AtEntry,Nearest_OR_Edge_Retest_Count_AtEntry,Nearest_OR_Edge_Acceptance_Ratio3_AtEntry,Directional_CLV_AtEntry,PreEntry_Acceptance_Dwell_Ratio_AtEntry,PreEntry_Reclaim_Count_AtEntry,PreEntry_Rejection_Speed_TPS_AtEntry,PreEntry_Rotation_Index_AtEntry,PreEntry_Local_Entropy_AtEntry,PreEntry_Path_Efficiency_AtEntry,PreEntry_Price_Per_Delta_AtEntry,PreEntry_Price_Per_Volume_AtEntry,signed_delta_1s,signed_delta_change_1s,signed_velocity_1s,signed_velocity_3s,signed_acceleration_1s,price_impact_per_100_contracts,absorption_pressure_1s,delta_share_of_volume,mean_trade_size,delta_persistence_1_3,delta_persistence_3_5,direction_consistency,velocity_consistency,flow_price_alignment,acceleration_velocity_ratio,directional_vwap_distance,directional_poc_distance,profile_confluence_4t,burst_efficiency_score,liquidity_absorption_score,seconds_from_open,minute_from_open,weekday_index,month_index,execution_side_sign,or_position_fraction,distance_nearest_or_edge_ticks,distance_nearest_profile_reference_ticks,vwap_poc_spread_ticks,signed_velocity_decay_1_5,signed_delta_decay_1_5,execution_cvd_alignment
2025-09-30,2025-09-30 13:33:14.052151400+00:00,2025-09-30 13:33:13+00:00,2025-09-30 13:33:14+00:00,holdout,D_BORN_BAD_MFE_LE_2,Perdedor con MFE <= 2 ticks,SL,-62.0,0,60,00:08,24790.0,BUY,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-09-30_NY.csv,True,-173,-204,-212,-204,-183,42,-173,-142,-4.377582057186779,0.989637305699482,0.151960784313725,202,235,-1,-1.333333333333333,-0.6,0,0.0,-1,-212,24.0,-33.0,-9.0,-14.262345679012347,-7,-20,-3,0,1,1.0,0,0.5,0.91829583405449,0.272727272727273,0.018867924528302,0.012658227848101,4,0.6,8.87357264881632,0.514053373249437,-0.766040086975958,0.962571249554296,0.06315289648623,30.639064920563,11,0.020180436847104,,120,20,659,-219,-595,1472,-92,-127,1.42,10,0,2,194.0522,-165,-75.48,45,0.17,-0.33,-0.06,85.0,65,-0.37,-0.06,0.71,0.63,2,0.5,,0,0,0,0,0,0,0,0,173.0,142.0,1.0,1.333333333333333,-0.0,0.425531914893617,173.0,0.7361702127659574,1.1633663366336633,0.40847784200385356,0.5773584905660377,1.0,1.0,1,-0.0,14.262345679012347,7.0,3,0.005780346820809248,155.70000000000002,194,3.2333333333333334,1,9,1.0,-0.375,9.0,0,7.262345679012347,-0.4,-132.2,-1.0
2025-10-01,2025-10-01 13:31:34.987880500+00:00,2025-10-01 13:31:34+00:00,2025-10-01 13:31:35+00:00,holdout,A_WINNER,Resultado realizado positivo,TP,58.0,60,0,00:05,24807.5,SELL,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-10-01_NY.csv,False,145,170,201,223,322,145,-14,120,3.741332207061936,0.98936170212766,2.647727272727273,268,321,9,4.333333333333333,2.6,7,2.666666666666667,9,201,20.0,31.0,51.0,36.18367346938776,46,35,50,2,0,1.0,0,0.285714285714286,0.543564443199596,1.0,0.064676616915423,0.024299065420561,4,2.1,12.03194653032776,1.210772078332985,0.690524514788834,0.884972566863826,0.068349233184398,33.0077471467718,10,1.0,,100,150,3003,517,73,5283,-625,1142,4.29,10,0,0,94.9879,-255,-230.4,155,1.5,-0.17,0.12,60.0,52,0.0,0.0,0.6,0.0,0,0.0,,0,0,0,0,0,0,0,0,145.0,120.0,9.0,4.333333333333333,7.0,2.803738317757009,16.11111111111111,0.4517133956386293,1.1977611940298507,0.46206896551724136,0.6656716417910448,1.0,1.0,1,0.7777777777777778,36.18367346938776,46.0,2,0.06206896551724138,1.6111111111111107,94,1.5666666666666667,2,10,-1.0,2.55,31.0,0,9.816326530612237,-6.4,-100.4,-1.0
2025-10-02,2025-10-02 13:37:22.032887100+00:00,2025-10-02 13:37:21+00:00,2025-10-02 13:37:22+00:00,holdout,D_BORN_BAD_MFE_LE_2,Perdedor con MFE <= 2 ticks,SL,-62.0,0,60,00:24,25108.75,BUY,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-10-02_NY.csv,True,-144,-156,-167,-170,-172,7,-144,-132,-5.059415062370036,1.0,0.105590062111801,120,178,-4,-1.666666666666667,-1.4,-4,-1.333333333333333,-4,-167,25.0,-49.0,-24.0,-22.13129579816344,-31,-39,-12,-2,1,1.0,0,0.333333333333333,0.863120568566631,0.636363636363636,0.029940119760479,0.022026431718062,1,0.4,11.11876776635016,-0.135360899621126,-0.792687479984587,0.92058901939412,0.071050922919952,37.3224679665876,10,0.005426212781746,,125,25,738,-164,2366,2603,-193,29,1.13,10,0,1,442.0329,-245,-62.69,120,0.2,-0.22,-0.07,81.67,76,-0.31,-0.05,0.65,1.08,3,1.0,,0,0,0,0,0,0,0,0,144.0,132.0,4.0,1.666666666666667,4.0,2.247191011235955,36.0,0.8089887640449438,1.4833333333333334,0.38657407407407407,0.6107784431137725,1.0,1.0,1,1.0,22.13129579816344,31.0,2,0.027777777777777776,21.599999999999998,442,7.366666666666666,3,10,1.0,-0.96,24.0,1,8.868704201836561,-2.6,-110.0,1.0
2025-10-08,2025-10-08 13:31:25.988526700+00:00,2025-10-08 13:31:25+00:00,2025-10-08 13:31:26+00:00,holdout,D_BORN_BAD_MFE_LE_2,Perdedor con MFE <= 2 ticks,SL,-62.0,0,60,01:05,25107.5,SELL,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-10-08_NY.csv,False,158,159,163,164,137,158,-16,157,5.154666126325045,1.0,4.224489795918367,221,256,4,1.666666666666667,0.8,4,2.0,4,163,19.0,7.0,26.0,12.101071975497703,15,7,20,0,-1,1.0,0,0.4,0.650022421648354,0.666666666666667,0.030674846625767,0.015772870662461,1,0.8,5.80938661281704,0.109374521105139,-0.663689632082947,0.92898859405789,0.102794793261868,22.100052476453,5,0.990811638591118,,95,35,1594,222,1099,3634,-238,460,1.35,10,0,0,85.9885,-130,-127.91,35,0.37,-0.14,0.07,51.67,42,0.0,0.0,0.54,0.0,0,0.0,,0,0,0,0,0,0,0,0,158.0,157.0,4.0,1.666666666666667,4.0,1.5625,39.5,0.6171875,1.158371040723982,0.3438818565400844,0.603680981595092,1.0,1.0,1,1.0,12.101071975497703,15.0,2,0.02531645569620253,23.7,85,1.4166666666666667,2,10,-1.0,1.368421052631579,7.0,0,2.898928024502297,-3.2,-125.2,-1.0
2025-10-13,2025-10-13 13:34:30.086893300+00:00,2025-10-13 13:34:29+00:00,2025-10-13 13:34:30+00:00,holdout,D_BORN_BAD_MFE_LE_2,Perdedor con MFE <= 2 ticks,SL,-62.0,0,60,00:14,24780.0,BUY,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-10-13_NY.csv,True,-115,-150,-171,-170,-228,1,-115,-80,-3.09364841079215,0.988847583643123,0.323529411764706,209,225,-2,-2.333333333333333,-1.8,1,-0.333333333333333,-2,-171,29.0,-46.0,-17.0,-28.317335167742616,-36,-49,-21,0,-1,1.0,0,0.0,0.0,1.0,0.046783625730994,0.021108179419525,5,0.4,13.02864453505992,-0.499950477984402,-0.899720555729007,0.933371530302511,0.054238543761245,42.1119145897754,12,0.010794793099799,,145,20,1736,-98,358,3825,-309,211,0.66,11,0,1,270.0869,-230,-209.04,85,0.14,-0.06,-0.08,136.67,123,-0.34,-0.06,0.94,1.12,1,0.33,,0,0,0,0,0,0,0,0,115.0,80.0,2.0,2.333333333333333,-1.0,0.8888888888888888,57.5,0.5111111111111111,1.076555023923445,0.4956521739130435,0.5964912280701754,1.0,1.0,1,-0.5,28.317335167742616,36.0,2,0.017391304347826087,46.0,270,4.5,0,10,1.0,-0.5862068965517241,17.0,0,7.682664832257384,-0.19999999999999996,-81.0,1.0
2025-10-17,2025-10-17 13:34:27.045824800+00:00,2025-10-17 13:34:26+00:00,2025-10-17 13:34:27+00:00,holdout,C_LOSER_MFE_3_TO_30,Perdedor con 2 < MFE <= 30 ticks,SL,-62.0,30,60,01:03,24780.0,SELL,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-10-17_NY.csv,True,129,154,154,133,176,129,-23,104,3.620442516634752,0.992481203007519,7.142857142857143,103,171,5,2.666666666666667,1.6,0,1.333333333333333,5,154,57.0,7.0,64.0,33.063306699446834,43,14,45,0,-1,0.4,1,0.75,0.91829583405449,0.333333333333333,0.051948051948052,0.03448275862069,2,1.6,14.56069423063864,-0.120632153532584,-0.823737672303042,0.954453764865933,0.031625412080237,54.5344025524327,14,0.999776498854557,0.0,285,35,1303,181,-359,2396,8,173,1.29,11,1,0,267.0458,-320,-609.47,35,0.12,-0.14,0.0,181.67,182,-0.4,-0.02,0.64,0.62,0,0.0,,0,0,0,0,0,0,0,0,129.0,104.0,5.0,2.666666666666667,0.0,2.9239766081871346,25.8,0.7543859649122807,1.6601941747572815,0.3979328165374677,0.5181818181818182,1.0,1.0,1,0.0,33.063306699446834,43.0,2,0.03875968992248062,12.9,267,4.45,4,10,-1.0,1.1228070175438596,7.0,0,9.936693300553166,-3.4,-102.4,1.0
2025-10-20,2025-10-20 13:31:00.958682600+00:00,2025-10-20 13:31:00+00:00,2025-10-20 13:31:01+00:00,holdout,B_LOSER_MFE_GT_30,Perdedor con MFE > 30 ticks,SL,-62.0,40,60,01:26,25182.5,SELL,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-10-20_NY.csv,False,180,184,194,208,205,180,-11,176,4.601504605671835,1.0,2.855670103092784,327,374,7,2.333333333333333,1.6,7,2.0,7,194,49.0,5.0,54.0,24.581407205982323,11,4,36,1,-1,0.2,0,0.0,0.0,0.916666666666667,0.041237113402062,0.017937219730942,1,1.3,14.29498876998912,-0.304325408489723,-0.956338685552038,0.92673600216457,0.059993201903467,41.697381504592,14,0.996940856560163,,245,25,377,181,2527,5509,829,-648,26.08,8,0,0,60.9587,-270,-374.35,25,0.1,-0.48,-0.15,101.67,74,0.0,0.0,0.41,0.0,0,0.0,,0,0,0,0,0,0,0,0,180.0,176.0,7.0,2.333333333333333,7.0,1.8716577540106951,25.714285714285715,0.48128342245989303,1.143730886850153,0.3592592592592593,0.643298969072165,1.0,1.0,1,1.0,24.581407205982323,11.0,3,0.03888888888888889,7.714285714285715,60,1.0,0,10,-1.0,1.1020408163265305,5.0,1,13.581407205982323,-5.4,-138.4,-1.0
2025-10-22,2025-10-22 13:33:47.074027600+00:00,2025-10-22 13:33:46+00:00,2025-10-22 13:33:47+00:00,holdout,D_BORN_BAD_MFE_LE_2,Perdedor con MFE <= 2 ticks,SL,-62.0,0,60,00:11,25208.75,BUY,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-10-22_NY.csv,True,-172,-174,-180,-180,-167,11,-172,-170,-6.354399599451033,1.0,0.515492957746479,468,538,-1,-1.666666666666667,-1.2,1,-0.333333333333333,-1,-180,47.0,-51.0,-4.0,-14.81654532362589,-10,-19,-2,1,-1,0.6,1,0.333333333333333,0.863120568566631,0.416666666666667,0.033333333333333,0.009933774834437,3,0.2,11.81659839522256,1.213990471807164,0.693161181551759,0.87023648955527,0.083126650132011,33.7307789473107,15,0.040163213057045,,235,20,2044,-220,-563,2463,-101,-119,0.42,11,0,1,227.074,-255,-223.51,20,0.09,-0.11,-0.04,120.0,81,0.0,0.0,0.51,0.86,2,0.0,,0,0,0,0,0,0,0,0,172.0,170.0,1.0,1.666666666666667,-1.0,0.18587360594795538,172.0,0.31970260223048325,1.1495726495726495,0.3488372093023256,0.6,1.0,1.0,1,-1.0,14.81654532362589,10.0,3,0.005813953488372093,154.8,227,3.783333333333333,2,10,1.0,-0.0851063829787234,4.0,1,4.81654532362589,0.19999999999999996,-136.0,-1.0
2025-10-27,2025-10-27 13:35:02.984289300+00:00,2025-10-27 13:35:02+00:00,2025-10-27 13:35:03+00:00,holdout,D_BORN_BAD_MFE_LE_2,Perdedor con MFE <= 2 ticks,SL,-62.0,0,60,00:27,25812.5,BUY,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-10-27_NY.csv,False,-194,-241,-229,-237,-246,32,-194,-147,-5.261540940426489,1.0,0.220883534136546,250,304,-7,-3.0,-2.0,-7,-2.666666666666667,-7,-229,34.0,-36.0,-2.0,-24.47098804279421,-30,-35,-20,-3,0,0.2,0,0.8,0.91829583405449,0.6875,0.039301310043668,0.017892644135189,1,1.1,8.42468997805944,-0.798342078075316,0.020429575593815,0.921660515046079,0.068659534298301,29.2699125697951,8,0.001384518565135,,170,5,506,-230,3479,2204,-202,-28,1.68,5,0,0,302.9843,-180,32.93,10,0.03,-0.45,-0.09,81.67,93,-0.37,-0.04,0.48,0.83,0,0.0,,0,0,0,0,0,0,0,0,194.0,147.0,7.0,3.0,7.0,2.3026315789473686,27.714285714285715,0.6381578947368421,1.216,0.39347079037800686,0.6209606986899563,1.0,1.0,1,1.0,24.47098804279421,30.0,2,0.03608247422680412,8.314285714285715,302,5.033333333333333,0,10,1.0,-0.058823529411764705,2.0,0,5.529011957205789,-5.0,-146.6,1.0
2025-10-30,2025-10-30 13:34:53.128184200+00:00,2025-10-30 13:34:52+00:00,2025-10-30 13:34:53+00:00,holdout,D_BORN_BAD_MFE_LE_2,Perdedor con MFE <= 2 ticks,SL,-62.0,0,60,00:13,26050.0,BUY,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-10-30_NY.csv,True,-243,-286,-287,-274,-275,22,-243,-200,-7.771706506772701,1.0,0.252307692307692,258,407,-1,-2.0,-0.8,2,-0.666666666666667,-1,-287,45.0,-62.0,-17.0,-25.39500059658752,-27,-37,-9,0,1,1.0,0,0.571428571428571,0.954434002924965,0.583333333333333,0.017421602787456,0.00990099009901,3,0.8,13.88282071325312,0.425612585287158,-0.217603846489678,0.931344875062636,0.047011096527861,48.1034762433464,14,0.020880563178618,,225,35,2233,-279,-4348,2670,-232,-47,0.66,11,0,1,293.1282,-310,-560.97,85,0.16,-0.12,-0.09,105.0,127,-0.35,-0.06,0.47,0.94,3,0.67,,0,0,0,0,0,0,0,0,243.0,200.0,1.0,2.0,-2.0,0.2457002457002457,243.0,0.597051597051597,1.5775193798449612,0.3936899862825789,0.572822299651568,1.0,1.0,1,-2.0,25.39500059658752,27.0,2,0.00411522633744856,218.70000000000002,293,4.883333333333334,3,10,1.0,-0.37777777777777777,17.0,0,1.6049994034124815,-0.19999999999999996,-188.2,-1.0
2026-03-11,2026-03-11 13:37:58.216749500+00:00,2026-03-11 13:37:57+00:00,2026-03-11 13:37:58+00:00,holdout,A_WINNER,Resultado realizado positivo,TP,58.0,60,0,03:06,25106.25,SELL,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2026-03-11_NY.csv,True,154,177,172,182,199,154,-14,131,6.810163952160372,1.0,2.901234567901235,258,316,6,2.0,1.4,4,0.666666666666667,6,172,45.0,12.0,57.0,21.666915351506457,17,11,29,2,-2,1.0,0,0.75,0.91829583405449,0.48,0.040697674418605,0.019021739130435,2,1.6,9.73328321308784,-0.655410926735763,0.776998752003829,0.884332191656344,0.05428981348637,37.3659813195627,16,0.99793400286944,,225,60,1662,250,-354,1405,19,231,1.03,10,0,0,478.2167,-285,-411.38,60,0.27,-0.15,-0.01,100.0,108,0.02,0.0,0.44,0.83,5,0.0,,0,0,0,0,0,0,0,0,154.0,131.0,6.0,2.0,4.0,1.8987341772151898,25.666666666666668,0.4873417721518987,1.2248062015503876,0.3722943722943723,0.6348837209302326,1.0,1.0,1,0.6666666666666666,21.666915351506457,17.0,2,0.03896103896103896,10.266666666666667,478,7.966666666666667,2,3,-1.0,1.2666666666666666,12.0,2,4.666915351506457,-4.6,-117.6,1.0
2026-03-24,2026-03-24 13:31:36.009763900+00:00,2026-03-24 13:31:35+00:00,2026-03-24 13:31:36+00:00,holdout,A_WINNER,Resultado realizado positivo,TP,58.0,60,0,00:15,24290.0,BUY,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2026-03-24_NY.csv,True,-212,-248,-246,-360,-351,16,-212,-176,-4.66035446765843,1.0,0.302631578947368,305,396,0,0.333333333333333,-1.2,2,0.333333333333333,0,-246,46.0,4.0,50.0,18.502827087442473,20,1,34,0,1,0.0,0,0.571428571428571,1.0,-0.238095238095238,0.0,0.0,0,-1.1,14.66850082317288,-0.089297181111916,-0.911308013881158,0.961112754006329,0.037606837606838,51.1686366053402,14,0.876923076923077,,230,20,2982,-224,-1372,4628,98,-322,0.56,7,0,1,96.0098,20,-170.89,20,0.09,-0.08,0.02,135.0,115,0.0,0.0,0.59,0.0,0,0.0,,0,0,0,0,0,0,0,0,212.0,176.0,-0.0,-0.333333333333333,-2.0,0.0,848.0,0.5353535353535354,1.298360655737705,0.3867924528301887,0.8780487804878049,1.0,0.3333333333333333,0,-8.0,-18.502827087442473,-20.0,3,-0.0,848.0,96,1.6,1,3,1.0,1.0869565217391304,4.0,0,1.4971729125575273,1.2,-140.0,-1.0
2026-03-31,2026-03-31 13:31:36.032358300+00:00,2026-03-31 13:31:35+00:00,2026-03-31 13:31:36+00:00,holdout,A_WINNER,Resultado realizado positivo,TP,58.0,60,0,00:07,23440.0,SELL,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2026-03-31_NY.csv,True,140,148,177,176,165,140,-9,132,3.256599287158594,0.978947368421053,2.75,240,300,5,2.333333333333333,1.6,4,1.666666666666667,5,177,40.0,9.0,49.0,23.9990366088632,32,12,37,0,3,1.0,0,0.4,0.650022421648354,0.666666666666667,0.045197740112994,0.020779220779221,3,0.9,11.77810795272288,0.221979055406141,-0.820751538414182,0.947384825994557,0.042389210019268,43.0083513237871,12,0.978965960179833,,200,40,1697,203,5432,4532,632,-429,1.11,9,0,0,96.0324,-245,-536.27,45,0.2,-0.12,-0.14,108.33,83,0.0,0.0,0.54,0.0,0,0.0,,0,0,0,0,0,0,0,0,140.0,132.0,5.0,2.333333333333333,4.0,1.6666666666666667,28.0,0.4666666666666667,1.25,0.42142857142857143,0.5966101694915255,1.0,1.0,1,0.8,23.9990366088632,32.0,2,0.03571428571428571,14.0,96,1.6,1,3,-1.0,1.225,9.0,0,8.0009633911368,-3.4,-104.8,-1.0
2026-04-10,2026-04-10 13:31:11.016122500+00:00,2026-04-10 13:31:10+00:00,2026-04-10 13:31:11+00:00,holdout,C_LOSER_MFE_3_TO_30,Perdedor con 2 < MFE <= 30 ticks,SL,-62.0,25,60,02:44,25352.5,SELL,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2026-04-10_NY.csv,True,166,146,153,135,201,166,-20,186,4.191721414032681,0.985714285714286,4.531914893617021,222,260,5,1.666666666666667,1.6,5,0.333333333333333,5,153,27.0,7.0,34.0,18.977061714909883,20,11,27,2,-2,0.8,0,0.6,0.91829583405449,1.0,0.032679738562092,0.011600928074246,1,0.8,7.873211450411264,0.391310215933893,-0.569699813393522,0.938025791477364,0.065902057163663,29.5810553055935,10,0.997451301656654,,135,30,1074,298,2312,4423,241,57,2.72,9,0,0,71.0161,-170,-319.67,35,0.22,-0.28,-0.05,80.0,65,0.0,0.0,0.59,0.0,0,0.0,,0,0,0,0,0,0,0,0,166.0,186.0,5.0,1.666666666666667,5.0,1.9230769230769231,33.2,0.6384615384615384,1.1711711711711712,0.3072289156626506,0.5294117647058824,1.0,1.0,1,1.0,18.977061714909883,20.0,2,0.030120481927710843,16.6,71,1.1833333333333333,4,4,-1.0,1.2592592592592593,7.0,2,1.0229382850901168,-3.4,-139.0,-1.0
2026-04-30,2026-04-30 13:33:38.032773+00:00,2026-04-30 13:33:37+00:00,2026-04-30 13:33:38+00:00,holdout,D_BORN_BAD_MFE_LE_2,Perdedor con MFE <= 2 ticks,SL,-62.0,0,60,00:07,27377.5,BUY,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2026-04-30_NY.csv,True,-152,-185,-187,-207,-304,5,-152,-119,-3.863947801892041,0.995391705069124,0.236180904522613,221,246,-11,-3.666666666666667,-3.4,-9,-2.333333333333333,-11,-187,56.0,-92.0,-36.0,-41.5552122514777,-19,-57,-12,0,-1,1.0,0,0.333333333333333,0.591672778582328,0.92,0.064171122994652,0.035190615835777,2,1.6,23.260155512506,0.494687708694675,-1.043427259790516,0.94641685856022,0.033516926383665,72.9466661483246,25,0.00275389575497,,280,90,1972,-252,-1659,2815,67,-319,2.37,10,0,0,218.0328,-460,-34.54,180,0.32,-0.13,0.02,203.33,147,-0.44,-0.04,0.73,0.75,1,1.0,,0,0,0,0,0,0,0,0,152.0,119.0,11.0,3.666666666666667,9.0,4.471544715447155,13.818181818181818,0.6178861788617886,1.1131221719457014,0.4100877192982456,0.6641711229946524,1.0,1.0,1,0.8181818181818182,41.5552122514777,19.0,2,0.07236842105263158,0.0,218,3.6333333333333333,3,4,1.0,-0.6428571428571429,36.0,0,22.5552122514777,-7.6,-110.6,-1.0
2026-05-14,2026-05-14 13:32:04.070776300+00:00,2026-05-14 13:32:03+00:00,2026-05-14 13:32:04+00:00,holdout,D_BORN_BAD_MFE_LE_2,Perdedor con MFE <= 2 ticks,SL,-62.0,0,60,00:05,29512.5,SELL,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2026-05-14_NY.csv,True,120,134,216,208,205,120,-8,106,2.994734149205689,0.991869918699187,2.153846153846154,312,328,4,2.666666666666667,2.2,4,0.666666666666667,4,216,26.0,16.0,42.0,23.040822886531664,21,10,32,-2,1,1.0,0,0.166666666666667,0.591672778582328,0.8,0.037037037037037,0.015151515151515,1,0.4,9.7037962069004,0.375312325452195,-0.202838884606574,0.92958739894503,0.051323261545055,36.5477519637047,13,0.976963462980821,,130,55,633,213,-2049,3078,-22,235,13.51,7,0,0,124.0708,-210,124.25,80,0.42,-0.34,0.01,121.67,108,-0.57,0.01,0.94,0.0,1,1.0,,0,0,0,0,0,0,0,0,120.0,106.0,4.0,2.666666666666667,4.0,1.2195121951219512,30.0,0.36585365853658536,1.0512820512820513,0.6,0.5777777777777777,1.0,1.0,1,1.0,23.040822886531664,21.0,2,0.03333333333333333,18.0,124,2.066666666666667,3,5,-1.0,1.6153846153846154,16.0,1,2.0408228865316644,-1.7999999999999998,-78.4,1.0
2026-05-18,2026-05-18 13:35:01.117615100+00:00,2026-05-18 13:35:00+00:00,2026-05-18 13:35:01+00:00,holdout,A_WINNER,Resultado realizado positivo,TP,58.0,60,0,00:12,29277.5,BUY,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2026-05-18_NY.csv,True,-116,-123,-151,-168,-176,8,-116,-109,-3.245304478396414,0.986666666666667,0.425742574257426,254,288,-9,-3.666666666666667,-2.4,-12,-2.0,-9,-151,41.0,-63.0,-22.0,-32.077881319105785,-34,-47,-20,-3,2,1.0,0,0.75,0.991076059838222,0.5,0.072847682119205,0.026004728132388,1,1.6,13.42101966646568,-0.264595233062163,-0.343443818051389,0.940645164875973,0.043165467625899,51.4689377690961,17,0.004538650958428,,205,50,291,-113,2294,2645,-39,-74,44.74,7,0,0,301.1176,-315,251.74,110,0.24,-0.39,-0.01,195.0,198,-0.22,-0.01,0.95,0.77,3,0.67,,0,0,0,0,0,0,0,0,116.0,109.0,9.0,3.666666666666667,12.0,3.125,12.88888888888889,0.4027777777777778,1.1338582677165354,0.4339080459770115,0.6675496688741722,1.0,1.0,1,1.3333333333333333,32.077881319105785,34.0,2,0.07758620689655173,1.2888888888888888,301,5.016666666666667,0,5,1.0,-0.5365853658536586,22.0,2,1.922118680894215,-6.6,-82.4,1.0
2026-05-19,2026-05-19 13:32:16.008667600+00:00,2026-05-19 13:32:15+00:00,2026-05-19 13:32:16+00:00,holdout,D_BORN_BAD_MFE_LE_2,Perdedor con MFE <= 2 ticks,SL,-62.0,0,60,00:47,28968.75,SELL,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2026-05-19_NY.csv,True,165,193,204,208,256,165,-10,137,2.539233766965368,0.977777777777778,2.240601503759398,381,431,11,5.0,3.6,7,2.333333333333333,11,204,74.0,20.0,94.0,47.33895576707727,42,7,67,-1,0,1.0,0,0.5,0.985228136034252,0.653846153846154,0.07843137254902,0.029304029304029,2,2.4,23.71101951865304,-0.034997744230042,-1.063866333104904,0.955404495700652,0.024636058230683,79.0989369521577,21,0.993701007838746,,370,105,1288,286,67,4358,-32,318,6.56,10,1,0,136.0087,-470,-65.27,100,0.28,-0.22,0.01,243.33,185,-0.45,0.01,0.66,0.0,1,0.0,,0,0,0,0,0,0,0,0,165.0,137.0,11.0,5.0,7.0,2.5522041763341066,15.0,0.382830626450116,1.1312335958005248,0.4121212121212121,0.611764705882353,1.0,1.0,1,0.6363636363636364,47.33895576707727,42.0,2,0.06666666666666667,0.0,136,2.2666666666666666,1,5,-1.0,1.2702702702702702,20.0,0,5.338955767077273,-7.4,-123.4,-1.0
